# Golden hashes of the C++ oracle output, baked by `cargo xtask bake-goldens`.
# basisu/tests/goldens.rs replays these in pure Rust (no C++).
# Re-bake after re-vendoring upstream; review the diff.
# asset	target	flags	level	len	sha256
xuastc_zstd_12x12.ktx2	6	32	8	16	ba351ef8911f3a5dcd618fdda609e8854b6e553c7aa0c1972bcf0191e3952c7a
xuastc_zstd_12x12.ktx2	6	128	8	16	ba351ef8911f3a5dcd618fdda609e8854b6e553c7aa0c1972bcf0191e3952c7a
xuastc_zstd_12x12.ktx2	6	512	8	16	ba351ef8911f3a5dcd618fdda609e8854b6e553c7aa0c1972bcf0191e3952c7a
xuastc_zstd_12x12.ktx2	6	1024	8	16	ba351ef8911f3a5dcd618fdda609e8854b6e553c7aa0c1972bcf0191e3952c7a
xuastc_zstd_12x12.ktx2	6	0	9	16	6e4110c384515d5ab755efc934aea93ec996e4a037178c7d6e0528f215a6bc20
xuastc_zstd_12x12.ktx2	6	32	9	16	6e4110c384515d5ab755efc934aea93ec996e4a037178c7d6e0528f215a6bc20
xuastc_zstd_12x12.ktx2	6	128	9	16	6e4110c384515d5ab755efc934aea93ec996e4a037178c7d6e0528f215a6bc20
xuastc_zstd_12x12.ktx2	6	512	9	16	6e4110c384515d5ab755efc934aea93ec996e4a037178c7d6e0528f215a6bc20
xuastc_zstd_12x12.ktx2	6	1024	9	16	6e4110c384515d5ab755efc934aea93ec996e4a037178c7d6e0528f215a6bc20
xuastc_zstd_12x12.ktx2	8	0	9	8	e8421066d1f335c3fa1e5bb40ee1d021e55bebab52cd690af25edcb81d1b06ee
xuastc_zstd_12x12.ktx2	8	4	9	8	e8421066d1f335c3fa1e5bb40ee1d021e55bebab52cd690af25edcb81d1b06ee
xuastc_zstd_12x12.ktx2	8	128	9	8	e8421066d1f335c3fa1e5bb40ee1d021e55bebab52cd690af25edcb81d1b06ee
xuastc_zstd_12x12.ktx2	8	512	9	8	e8421066d1f335c3fa1e5bb40ee1d021e55bebab52cd690af25edcb81d1b06ee
xuastc_zstd_12x12.ktx2	9	0	9	8	e8421066d1f335c3fa1e5bb40ee1d021e55bebab52cd690af25edcb81d1b06ee
xuastc_zstd_12x12.ktx2	9	128	9	8	e8421066d1f335c3fa1e5bb40ee1d021e55bebab52cd690af25edcb81d1b06ee
xuastc_zstd_12x12.ktx2	9	512	9	8	e8421066d1f335c3fa1e5bb40ee1d021e55bebab52cd690af25edcb81d1b06ee
xuastc_zstd_12x12.ktx2	13	0	0	1572864	a713d3a6493b85a0d09c571b596a9ae2a7860a8709fdaa5e85abd7abd844ad11
xuastc_zstd_12x12.ktx2	13	128	0	1572864	0ae26cc48672f470d18f6ec732f4ee5b66f130c8b1f4774b23ae87c7b5266401
xuastc_zstd_12x12.ktx2	13	256	0	1572864	a713d3a6493b85a0d09c571b596a9ae2a7860a8709fdaa5e85abd7abd844ad11
xuastc_zstd_12x12.ktx2	13	512	0	1572864	a713d3a6493b85a0d09c571b596a9ae2a7860a8709fdaa5e85abd7abd844ad11
xuastc_zstd_12x12.ktx2	13	0	1	393216	a7ed46d474b663bcfae2e0aa806019a5310ae26d1489cea0a2d1171578d77264
xuastc_zstd_12x12.ktx2	13	128	1	393216	a89b88a620c3de25f649f768dbc4b71551354b62dbc005c22ae006d1e45d132d
xuastc_zstd_12x12.ktx2	13	256	1	393216	a7ed46d474b663bcfae2e0aa806019a5310ae26d1489cea0a2d1171578d77264
xuastc_zstd_12x12.ktx2	13	512	1	393216	a7ed46d474b663bcfae2e0aa806019a5310ae26d1489cea0a2d1171578d77264
xuastc_zstd_12x12.ktx2	13	0	2	98304	dfe7e31cc4bcff7f726992ce661a18b4a19f58c851970b372f0b8b0b9e59f270
xuastc_zstd_12x12.ktx2	13	128	2	98304	e369370c03202c5a7f17638f507da1342dcaee81d3d8e184c277d6e2303f9a6d
xuastc_zstd_12x12.ktx2	13	256	2	98304	dfe7e31cc4bcff7f726992ce661a18b4a19f58c851970b372f0b8b0b9e59f270
xuastc_zstd_12x12.ktx2	13	512	2	98304	dfe7e31cc4bcff7f726992ce661a18b4a19f58c851970b372f0b8b0b9e59f270
xuastc_zstd_12x12.ktx2	13	0	3	24576	1226d8dfd02dba7b09d7bb1587f254ddd298e863a0cb5947145ee21c0c328bf7
xuastc_zstd_12x12.ktx2	13	128	3	24576	c01198be082a928c1b59d2cf51be680212ff040d586274c635bd66e111397b41
xuastc_zstd_12x12.ktx2	13	256	3	24576	1226d8dfd02dba7b09d7bb1587f254ddd298e863a0cb5947145ee21c0c328bf7
xuastc_zstd_12x12.ktx2	13	512	3	24576	1226d8dfd02dba7b09d7bb1587f254ddd298e863a0cb5947145ee21c0c328bf7
xuastc_zstd_12x12.ktx2	13	0	4	6144	a7429c9c8c421113e65c3dd1f6fd54278867e78a76e5b876e1c29604b5acfe7b
xuastc_zstd_12x12.ktx2	13	128	4	6144	97f1d27b40c2ea6dbd9be4dee370692811565f0f7cbcbc4252257761c8a0e641
xuastc_zstd_12x12.ktx2	13	256	4	6144	a7429c9c8c421113e65c3dd1f6fd54278867e78a76e5b876e1c29604b5acfe7b
xuastc_zstd_12x12.ktx2	13	512	4	6144	a7429c9c8c421113e65c3dd1f6fd54278867e78a76e5b876e1c29604b5acfe7b
xuastc_zstd_12x12.ktx2	13	0	5	1536	5b25ea446c5034da5f0fde1e53c3b39d9cdf0c0823319557327dad0d581b6cf9
xuastc_zstd_12x12.ktx2	13	128	5	1536	c45143ce5203c4b7a9c4a0392b00e989b5a4cb8e63cc64380684a7ab692b291c
xuastc_zstd_12x12.ktx2	13	256	5	1536	5b25ea446c5034da5f0fde1e53c3b39d9cdf0c0823319557327dad0d581b6cf9
xuastc_zstd_12x12.ktx2	13	512	5	1536	5b25ea446c5034da5f0fde1e53c3b39d9cdf0c0823319557327dad0d581b6cf9
xuastc_zstd_12x12.ktx2	13	0	6	384	4836e7649fb0b7dd1fd8a1c5788b30a051db908a3618c5dd19370df8ca998d59
xuastc_zstd_12x12.ktx2	13	128	6	384	4836e7649fb0b7dd1fd8a1c5788b30a051db908a3618c5dd19370df8ca998d59
xuastc_zstd_12x12.ktx2	13	256	6	384	4836e7649fb0b7dd1fd8a1c5788b30a051db908a3618c5dd19370df8ca998d59
xuastc_zstd_12x12.ktx2	13	512	6	384	4836e7649fb0b7dd1fd8a1c5788b30a051db908a3618c5dd19370df8ca998d59
xuastc_zstd_12x12.ktx2	13	0	7	96	a26a69ce885a0b098abafba45770655706c45cf208c120f75e1cfe7524cdcd96
xuastc_zstd_12x12.ktx2	13	128	7	96	a26a69ce885a0b098abafba45770655706c45cf208c120f75e1cfe7524cdcd96
xuastc_zstd_12x12.ktx2	13	256	7	96	a26a69ce885a0b098abafba45770655706c45cf208c120f75e1cfe7524cdcd96
xuastc_zstd_12x12.ktx2	13	512	7	96	a26a69ce885a0b098abafba45770655706c45cf208c120f75e1cfe7524cdcd96
xuastc_zstd_12x12.ktx2	13	0	8	24	ff6049b32981e743e55fe5b3a9d765e264bc1ffe6fda64100c34bcfc143150c7
xuastc_zstd_12x12.ktx2	13	128	8	24	ff6049b32981e743e55fe5b3a9d765e264bc1ffe6fda64100c34bcfc143150c7
xuastc_zstd_12x12.ktx2	13	256	8	24	ff6049b32981e743e55fe5b3a9d765e264bc1ffe6fda64100c34bcfc143150c7
xuastc_zstd_12x12.ktx2	13	512	8	24	ff6049b32981e743e55fe5b3a9d765e264bc1ffe6fda64100c34bcfc143150c7
xuastc_zstd_12x12.ktx2	13	0	9	4	e4eef6b3414a18cf45fc784a5f516dd6b72d709b4d5d65a1ff272d26f02f60cb
xuastc_zstd_12x12.ktx2	13	128	9	4	e4eef6b3414a18cf45fc784a5f516dd6b72d709b4d5d65a1ff272d26f02f60cb
xuastc_zstd_12x12.ktx2	13	256	9	4	e4eef6b3414a18cf45fc784a5f516dd6b72d709b4d5d65a1ff272d26f02f60cb
xuastc_zstd_12x12.ktx2	13	512	9	4	e4eef6b3414a18cf45fc784a5f516dd6b72d709b4d5d65a1ff272d26f02f60cb
xuastc_zstd_12x12.ktx2	14	0	0	786432	67d6d34acbafdb0d904800f75af4e1e4e385af991d54b1c3c61860376188d99c
xuastc_zstd_12x12.ktx2	14	128	0	786432	466d3b4dcc4056e9171aee9cbde0d0d30fd5752210278afd30f6301e12b6f97a
xuastc_zstd_12x12.ktx2	14	256	0	786432	67d6d34acbafdb0d904800f75af4e1e4e385af991d54b1c3c61860376188d99c
xuastc_zstd_12x12.ktx2	14	512	0	786432	67d6d34acbafdb0d904800f75af4e1e4e385af991d54b1c3c61860376188d99c
xuastc_zstd_12x12.ktx2	14	0	1	196608	2f70e1cdb83ae4eced67ed7c77b5e01c05a27d91f8f68dc7d8adafb0720e257f
xuastc_zstd_12x12.ktx2	14	128	1	196608	ae73bde6a28c10d0fe3b77adb1030d577abd0ed7c7bb7490434f90fb22ad64b0
xuastc_zstd_12x12.ktx2	14	256	1	196608	2f70e1cdb83ae4eced67ed7c77b5e01c05a27d91f8f68dc7d8adafb0720e257f
xuastc_zstd_12x12.ktx2	14	512	1	196608	2f70e1cdb83ae4eced67ed7c77b5e01c05a27d91f8f68dc7d8adafb0720e257f
xuastc_zstd_12x12.ktx2	14	0	2	49152	05af1b31e92f3e3e485a9ece99e747c2512cf1f85309602ce4e8c22e13a8f5a3
xuastc_zstd_12x12.ktx2	14	128	2	49152	a649c2c3e35ffea2971bc6c494e4677479c37628044e3c2b9ad475922c1bda11
xuastc_zstd_12x12.ktx2	14	256	2	49152	05af1b31e92f3e3e485a9ece99e747c2512cf1f85309602ce4e8c22e13a8f5a3
xuastc_zstd_12x12.ktx2	14	512	2	49152	05af1b31e92f3e3e485a9ece99e747c2512cf1f85309602ce4e8c22e13a8f5a3
xuastc_zstd_12x12.ktx2	14	0	3	12288	bcf32f0a855b921afc6af1de133b82acc4e3a0bf6992e5273c7691aa41e66376
xuastc_zstd_12x12.ktx2	14	128	3	12288	d0fd0c7e76b50a232a2b24209028218e461f26953ee23a49058b38e21f484a8e
xuastc_zstd_12x12.ktx2	14	256	3	12288	bcf32f0a855b921afc6af1de133b82acc4e3a0bf6992e5273c7691aa41e66376
xuastc_zstd_12x12.ktx2	14	512	3	12288	bcf32f0a855b921afc6af1de133b82acc4e3a0bf6992e5273c7691aa41e66376
xuastc_zstd_12x12.ktx2	14	0	4	3072	580147b959c99cc37fa6447a0719267294134005076a0514e2df4e498d354cca
xuastc_zstd_12x12.ktx2	14	128	4	3072	99eab1d58b3454f9e1e78303f5b8beb1bcd6ce6679252b0ec18cee676d2df99b
xuastc_zstd_12x12.ktx2	14	256	4	3072	580147b959c99cc37fa6447a0719267294134005076a0514e2df4e498d354cca
xuastc_zstd_12x12.ktx2	14	512	4	3072	580147b959c99cc37fa6447a0719267294134005076a0514e2df4e498d354cca
xuastc_zstd_12x12.ktx2	14	0	5	768	d83435fabff75e8fac55b1ac8e35fe0f8c701e909b47ab840ac72680dd8d5620
xuastc_zstd_12x12.ktx2	14	128	5	768	f8193e38d11dc30be8788399beb6a72406220cd4538d7a713f05e1e307105bc4
xuastc_zstd_12x12.ktx2	14	256	5	768	d83435fabff75e8fac55b1ac8e35fe0f8c701e909b47ab840ac72680dd8d5620
xuastc_zstd_12x12.ktx2	14	512	5	768	d83435fabff75e8fac55b1ac8e35fe0f8c701e909b47ab840ac72680dd8d5620
xuastc_zstd_12x12.ktx2	14	0	6	192	404bdf001c466273fcb2b514c0a7eff756605c6679fe73a88379a04d8cc6bad2
xuastc_zstd_12x12.ktx2	14	128	6	192	404bdf001c466273fcb2b514c0a7eff756605c6679fe73a88379a04d8cc6bad2
xuastc_zstd_12x12.ktx2	14	256	6	192	404bdf001c466273fcb2b514c0a7eff756605c6679fe73a88379a04d8cc6bad2
xuastc_zstd_12x12.ktx2	14	512	6	192	404bdf001c466273fcb2b514c0a7eff756605c6679fe73a88379a04d8cc6bad2
xuastc_zstd_12x12.ktx2	14	0	7	48	aaefe36eb09ee51a3722e608836324c171c961ae7d17a9e362a06511101ed3bd
xuastc_zstd_12x12.ktx2	14	128	7	48	aaefe36eb09ee51a3722e608836324c171c961ae7d17a9e362a06511101ed3bd
xuastc_zstd_12x12.ktx2	14	256	7	48	aaefe36eb09ee51a3722e608836324c171c961ae7d17a9e362a06511101ed3bd
xuastc_zstd_12x12.ktx2	14	512	7	48	aaefe36eb09ee51a3722e608836324c171c961ae7d17a9e362a06511101ed3bd
xuastc_zstd_12x12.ktx2	14	0	8	12	a56aee11cc499512b921974140a90495481df626a26fe91a6a912d91b5e26b8a
xuastc_zstd_12x12.ktx2	14	128	8	12	a56aee11cc499512b921974140a90495481df626a26fe91a6a912d91b5e26b8a
xuastc_zstd_12x12.ktx2	14	256	8	12	a56aee11cc499512b921974140a90495481df626a26fe91a6a912d91b5e26b8a
xuastc_zstd_12x12.ktx2	14	512	8	12	a56aee11cc499512b921974140a90495481df626a26fe91a6a912d91b5e26b8a
xuastc_zstd_12x12.ktx2	14	0	9	2	c64a8484fbea645b4edc70a63b92946cafe520ac8f35d834c32f8ace1dd267cb
xuastc_zstd_12x12.ktx2	14	128	9	2	c64a8484fbea645b4edc70a63b92946cafe520ac8f35d834c32f8ace1dd267cb
xuastc_zstd_12x12.ktx2	14	256	9	2	c64a8484fbea645b4edc70a63b92946cafe520ac8f35d834c32f8ace1dd267cb
xuastc_zstd_12x12.ktx2	14	512	9	2	c64a8484fbea645b4edc70a63b92946cafe520ac8f35d834c32f8ace1dd267cb
xuastc_zstd_12x12.ktx2	15	0	0	786432	7e8d04c81f57d7a74ec883629015329f2e3326ebc33c4ddd9fbffaa5514cb4c3
xuastc_zstd_12x12.ktx2	15	128	0	786432	bef3d6befd7a8f47f1cb806b1051ef734e3ba45cb7d1e0fb5a19b8a8b08d20dc
xuastc_zstd_12x12.ktx2	15	256	0	786432	7e8d04c81f57d7a74ec883629015329f2e3326ebc33c4ddd9fbffaa5514cb4c3
xuastc_zstd_12x12.ktx2	15	512	0	786432	7e8d04c81f57d7a74ec883629015329f2e3326ebc33c4ddd9fbffaa5514cb4c3
xuastc_zstd_12x12.ktx2	15	0	1	196608	151356c374882b9b217ca261daffb0eaacdb7cf0361418b6bacb0c2a42a5dd9c
xuastc_zstd_12x12.ktx2	15	128	1	196608	7bb9f4c0d5e521f6c84c9242c9c5a1d26ef007b3a7f58ceacc77829ed8d7295c
xuastc_zstd_12x12.ktx2	15	256	1	196608	151356c374882b9b217ca261daffb0eaacdb7cf0361418b6bacb0c2a42a5dd9c
xuastc_zstd_12x12.ktx2	15	512	1	196608	151356c374882b9b217ca261daffb0eaacdb7cf0361418b6bacb0c2a42a5dd9c
xuastc_zstd_12x12.ktx2	15	0	2	49152	7134a91d456d1886a9ebda321a3bf54e560e494eea585d4db700c98f8c535ed0
xuastc_zstd_12x12.ktx2	15	128	2	49152	7f7b0e75a14f184298ec4cf62df36c7e23f30d6bafca85ab2496d5e3478521c2
xuastc_zstd_12x12.ktx2	15	256	2	49152	7134a91d456d1886a9ebda321a3bf54e560e494eea585d4db700c98f8c535ed0
xuastc_zstd_12x12.ktx2	15	512	2	49152	7134a91d456d1886a9ebda321a3bf54e560e494eea585d4db700c98f8c535ed0
xuastc_zstd_12x12.ktx2	15	0	3	12288	2a8891e8911681a144f999d6c6bb03d7b5359975485152e0fc57b1c4800273f2
xuastc_zstd_12x12.ktx2	15	128	3	12288	61d48e9cde7444717bd315c8450bcf57fbe53c1d2fd364a00dbc9e21324f179c
xuastc_zstd_12x12.ktx2	15	256	3	12288	2a8891e8911681a144f999d6c6bb03d7b5359975485152e0fc57b1c4800273f2
xuastc_zstd_12x12.ktx2	15	512	3	12288	2a8891e8911681a144f999d6c6bb03d7b5359975485152e0fc57b1c4800273f2
xuastc_zstd_12x12.ktx2	15	0	4	3072	fa33ee1c8ed0a4a2887a25d7cd1294d70eca858b826381c95499b65fb79bc1b0
xuastc_zstd_12x12.ktx2	15	128	4	3072	5ca05dd492e8c893310016f6c96a3581c23daf28d03612762b29668d6b67e11b
xuastc_zstd_12x12.ktx2	15	256	4	3072	fa33ee1c8ed0a4a2887a25d7cd1294d70eca858b826381c95499b65fb79bc1b0
xuastc_zstd_12x12.ktx2	15	512	4	3072	fa33ee1c8ed0a4a2887a25d7cd1294d70eca858b826381c95499b65fb79bc1b0
xuastc_zstd_12x12.ktx2	15	0	5	768	f5965f3cea437789a0005b147242b5e7037e996cf264d39b8a1e229b3e5b6117
xuastc_zstd_12x12.ktx2	15	128	5	768	2fafd970d1fb2d4f03a59ab3ee55f557efb39d2b527da5761904b02857184789
xuastc_zstd_12x12.ktx2	15	256	5	768	f5965f3cea437789a0005b147242b5e7037e996cf264d39b8a1e229b3e5b6117
xuastc_zstd_12x12.ktx2	15	512	5	768	f5965f3cea437789a0005b147242b5e7037e996cf264d39b8a1e229b3e5b6117
xuastc_zstd_12x12.ktx2	15	0	6	192	06ee0d31e59453574aeeea0ff4772e3ca9f8ef68a2cf6d31d80ab0be22daed4e
xuastc_zstd_12x12.ktx2	15	128	6	192	06ee0d31e59453574aeeea0ff4772e3ca9f8ef68a2cf6d31d80ab0be22daed4e
xuastc_zstd_12x12.ktx2	15	256	6	192	06ee0d31e59453574aeeea0ff4772e3ca9f8ef68a2cf6d31d80ab0be22daed4e
xuastc_zstd_12x12.ktx2	15	512	6	192	06ee0d31e59453574aeeea0ff4772e3ca9f8ef68a2cf6d31d80ab0be22daed4e
xuastc_zstd_12x12.ktx2	15	0	7	48	bbb54044315336524e2827e41b19a73d517228d8f357c624a3fe9e14f181fe47
xuastc_zstd_12x12.ktx2	15	128	7	48	bbb54044315336524e2827e41b19a73d517228d8f357c624a3fe9e14f181fe47
xuastc_zstd_12x12.ktx2	15	256	7	48	bbb54044315336524e2827e41b19a73d517228d8f357c624a3fe9e14f181fe47
xuastc_zstd_12x12.ktx2	15	512	7	48	bbb54044315336524e2827e41b19a73d517228d8f357c624a3fe9e14f181fe47
xuastc_zstd_12x12.ktx2	15	0	8	12	2ab1eeeeaa13110c82308e1e87883713d311b12f94bbb14b642fb110a690a6ff
xuastc_zstd_12x12.ktx2	15	128	8	12	2ab1eeeeaa13110c82308e1e87883713d311b12f94bbb14b642fb110a690a6ff
xuastc_zstd_12x12.ktx2	15	256	8	12	2ab1eeeeaa13110c82308e1e87883713d311b12f94bbb14b642fb110a690a6ff
xuastc_zstd_12x12.ktx2	15	512	8	12	2ab1eeeeaa13110c82308e1e87883713d311b12f94bbb14b642fb110a690a6ff
xuastc_zstd_12x12.ktx2	15	0	9	2	77fd7a8a8df81b37378690ce146914db0a7462df32d4b1be68109da406a5b4c6
xuastc_zstd_12x12.ktx2	15	128	9	2	77fd7a8a8df81b37378690ce146914db0a7462df32d4b1be68109da406a5b4c6
xuastc_zstd_12x12.ktx2	15	256	9	2	77fd7a8a8df81b37378690ce146914db0a7462df32d4b1be68109da406a5b4c6
xuastc_zstd_12x12.ktx2	15	512	9	2	77fd7a8a8df81b37378690ce146914db0a7462df32d4b1be68109da406a5b4c6
xuastc_zstd_12x12.ktx2	16	0	0	786432	6e0fc66412d2f2735e225a15a1a81dce485927a1ca7e698d5e7738af2fe25a7c
xuastc_zstd_12x12.ktx2	16	128	0	786432	2b7081bee8a7af36c3508494bcff56d277ec5b1e1837c19d2262a8e0a9419f77
xuastc_zstd_12x12.ktx2	16	256	0	786432	6e0fc66412d2f2735e225a15a1a81dce485927a1ca7e698d5e7738af2fe25a7c
xuastc_zstd_12x12.ktx2	16	512	0	786432	6e0fc66412d2f2735e225a15a1a81dce485927a1ca7e698d5e7738af2fe25a7c
xuastc_zstd_12x12.ktx2	16	0	1	196608	81f90251ed37966561bf14aa825e326207299d4dd33af949ac63dd577d2f483a
xuastc_zstd_12x12.ktx2	16	128	1	196608	9831ca805517b755331cb4a3082fc8053dce330c705a848b695ec8035a369a6c
xuastc_zstd_12x12.ktx2	16	256	1	196608	81f90251ed37966561bf14aa825e326207299d4dd33af949ac63dd577d2f483a
xuastc_zstd_12x12.ktx2	16	512	1	196608	81f90251ed37966561bf14aa825e326207299d4dd33af949ac63dd577d2f483a
xuastc_zstd_12x12.ktx2	16	0	2	49152	fd339ec4e244c5fd6ff371784ef9b88034f6ace9867dba5d40adc716b2c1d8ac
xuastc_zstd_12x12.ktx2	16	128	2	49152	fdab366163e2157582f36041c9159c858537c539127a3da48baa6b583b3b0912
xuastc_zstd_12x12.ktx2	16	256	2	49152	fd339ec4e244c5fd6ff371784ef9b88034f6ace9867dba5d40adc716b2c1d8ac
xuastc_zstd_12x12.ktx2	16	512	2	49152	fd339ec4e244c5fd6ff371784ef9b88034f6ace9867dba5d40adc716b2c1d8ac
xuastc_zstd_12x12.ktx2	16	0	3	12288	67c2bbf90febb96189d2ea68cd7efbffaba4b4db7d3baa81732b0382747509d9
xuastc_zstd_12x12.ktx2	16	128	3	12288	c9f729a32cb6542174fe2c8c81937a22ae1230da70a2ace4c3b2f45dce958f2c
xuastc_zstd_12x12.ktx2	16	256	3	12288	67c2bbf90febb96189d2ea68cd7efbffaba4b4db7d3baa81732b0382747509d9
xuastc_zstd_12x12.ktx2	16	512	3	12288	67c2bbf90febb96189d2ea68cd7efbffaba4b4db7d3baa81732b0382747509d9
xuastc_zstd_12x12.ktx2	16	0	4	3072	a2fef1ee0378c248416b0272929a53d504c50b623fd2e65cc7e4c209b85330e5
xuastc_zstd_12x12.ktx2	16	128	4	3072	ed7701b7ddc6f5e107526ed670348cd15ce684c6d0c6f412d953259221f3f149
xuastc_zstd_12x12.ktx2	16	256	4	3072	a2fef1ee0378c248416b0272929a53d504c50b623fd2e65cc7e4c209b85330e5
xuastc_zstd_12x12.ktx2	16	512	4	3072	a2fef1ee0378c248416b0272929a53d504c50b623fd2e65cc7e4c209b85330e5
xuastc_zstd_12x12.ktx2	16	0	5	768	1f590808a0324c8a66dfbde769b0e1706ba2225ff860c291d2b6e1be99f415e0
xuastc_zstd_12x12.ktx2	16	128	5	768	01da2098b3e31e1509fcc741193f1179932d719cc726c404a5ad778014934bd4
xuastc_zstd_12x12.ktx2	16	256	5	768	1f590808a0324c8a66dfbde769b0e1706ba2225ff860c291d2b6e1be99f415e0
xuastc_zstd_12x12.ktx2	16	512	5	768	1f590808a0324c8a66dfbde769b0e1706ba2225ff860c291d2b6e1be99f415e0
xuastc_zstd_12x12.ktx2	16	0	6	192	6149c1d1bed3fd1e685275852ad9e356ebdff97c60e67d4866bf10d703ce6a42
xuastc_zstd_12x12.ktx2	16	128	6	192	6149c1d1bed3fd1e685275852ad9e356ebdff97c60e67d4866bf10d703ce6a42
xuastc_zstd_12x12.ktx2	16	256	6	192	6149c1d1bed3fd1e685275852ad9e356ebdff97c60e67d4866bf10d703ce6a42
xuastc_zstd_12x12.ktx2	16	512	6	192	6149c1d1bed3fd1e685275852ad9e356ebdff97c60e67d4866bf10d703ce6a42
xuastc_zstd_12x12.ktx2	16	0	7	48	a8198633a5a39d21dbb3ff40ba3bd1a6578216084dd827c8e66fbebbb9ae16e7
xuastc_zstd_12x12.ktx2	16	128	7	48	a8198633a5a39d21dbb3ff40ba3bd1a6578216084dd827c8e66fbebbb9ae16e7
xuastc_zstd_12x12.ktx2	16	256	7	48	a8198633a5a39d21dbb3ff40ba3bd1a6578216084dd827c8e66fbebbb9ae16e7
xuastc_zstd_12x12.ktx2	16	512	7	48	a8198633a5a39d21dbb3ff40ba3bd1a6578216084dd827c8e66fbebbb9ae16e7
xuastc_zstd_12x12.ktx2	16	0	8	12	9112a94ea9fe63d6561e45257ae45f9f97b0ef95313aa54719ff76b9d9a348af
xuastc_zstd_12x12.ktx2	16	128	8	12	9112a94ea9fe63d6561e45257ae45f9f97b0ef95313aa54719ff76b9d9a348af
xuastc_zstd_12x12.ktx2	16	256	8	12	9112a94ea9fe63d6561e45257ae45f9f97b0ef95313aa54719ff76b9d9a348af
xuastc_zstd_12x12.ktx2	16	512	8	12	9112a94ea9fe63d6561e45257ae45f9f97b0ef95313aa54719ff76b9d9a348af
xuastc_zstd_12x12.ktx2	16	0	9	2	51f60b055a5cce9281ce075d32128d5f499f5ed03c3a4b7aed36895b2d4989a6
xuastc_zstd_12x12.ktx2	16	128	9	2	51f60b055a5cce9281ce075d32128d5f499f5ed03c3a4b7aed36895b2d4989a6
xuastc_zstd_12x12.ktx2	16	256	9	2	51f60b055a5cce9281ce075d32128d5f499f5ed03c3a4b7aed36895b2d4989a6
xuastc_zstd_12x12.ktx2	16	512	9	2	51f60b055a5cce9281ce075d32128d5f499f5ed03c3a4b7aed36895b2d4989a6
xuastc_zstd_12x12.ktx2	20	0	8	8	225ddac19217bc0d4050613b164d5179b00eb8d6905dd2a4d3e1d3d9c7a4e63f
xuastc_zstd_12x12.ktx2	20	4	8	8	225ddac19217bc0d4050613b164d5179b00eb8d6905dd2a4d3e1d3d9c7a4e63f
xuastc_zstd_12x12.ktx2	20	32	8	8	a9383adb6d8620d9aee1ffca8c006b5ea1d5fec4a7c0b29295f3aee9fb02abaf
xuastc_zstd_12x12.ktx2	20	128	8	8	225ddac19217bc0d4050613b164d5179b00eb8d6905dd2a4d3e1d3d9c7a4e63f
xuastc_zstd_12x12.ktx2	20	512	8	8	225ddac19217bc0d4050613b164d5179b00eb8d6905dd2a4d3e1d3d9c7a4e63f
xuastc_zstd_12x12.ktx2	20	0	9	8	c9e350bb1ad7d7464601645bae57c57831fb9c5d0f55b6eae318dd22297a7ddd
xuastc_zstd_12x12.ktx2	20	4	9	8	c9e350bb1ad7d7464601645bae57c57831fb9c5d0f55b6eae318dd22297a7ddd
xuastc_zstd_12x12.ktx2	20	32	9	8	c9e350bb1ad7d7464601645bae57c57831fb9c5d0f55b6eae318dd22297a7ddd
xuastc_zstd_12x12.ktx2	20	128	9	8	c9e350bb1ad7d7464601645bae57c57831fb9c5d0f55b6eae318dd22297a7ddd
xuastc_zstd_12x12.ktx2	20	512	9	8	c9e350bb1ad7d7464601645bae57c57831fb9c5d0f55b6eae318dd22297a7ddd
xuastc_zstd_12x12.ktx2	21	0	8	16	629a83cd867fbb97e5575c59103619bae44a229488cae655d02ad2c03124d0d6
xuastc_zstd_12x12.ktx2	21	32	8	16	7b2e67126dbe8e65cf596545c0ad2974be4ab480034cd135ac795266e331dd73
xuastc_zstd_12x12.ktx2	21	128	8	16	629a83cd867fbb97e5575c59103619bae44a229488cae655d02ad2c03124d0d6
xuastc_zstd_12x12.ktx2	21	512	8	16	629a83cd867fbb97e5575c59103619bae44a229488cae655d02ad2c03124d0d6
xuastc_zstd_12x12.ktx2	21	0	9	16	ea1b3d824c9043b7d3c0d0464d6c2cac154d7baa60d226aa42fff7d78879d6b2
xuastc_zstd_12x12.ktx2	21	32	9	16	ea1b3d824c9043b7d3c0d0464d6c2cac154d7baa60d226aa42fff7d78879d6b2
xuastc_zstd_12x12.ktx2	21	128	9	16	ea1b3d824c9043b7d3c0d0464d6c2cac154d7baa60d226aa42fff7d78879d6b2
xuastc_zstd_12x12.ktx2	21	512	9	16	ea1b3d824c9043b7d3c0d0464d6c2cac154d7baa60d226aa42fff7d78879d6b2
xuastc_zstd_12x12.ktx2	40	0	0	44032	cd9e4da27aea4c15c2e339e5f12be755d90d3384d62670b2894f20dfdb2b436a
xuastc_zstd_12x12.ktx2	40	0	1	11264	a95073659c682273bbabb3424ffbf56374e07200cd9653fbdfbc5e34094e8d0f
xuastc_zstd_12x12.ktx2	40	0	2	2816	32c027dd1790ff2ea43d968a543452aa56d576ae55b41d3c56d97fa21e01047c
xuastc_zstd_12x12.ktx2	40	0	3	768	11e53c0ce995041daf9f4681ee4a649fba19b880e6221bf405fc42a2343f7e7f
